id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 1,,56497,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 2,5%,58950,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 2,,59651,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iPeriod 2,6 months,59653,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iPeriod 2,,59760,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 2,$95 ,59761,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 2,,59977,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,OptionB-Polaris,Polaris,60436,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,onclick,OptionB-Polaris,Polaris,60605,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,OptionB-Polaris,Polaris,60762,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,submit,submit,submit,62252,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,submit,submit,succeeded,62258,OptionB-Polaris
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,onload,body,body,1163,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,subject,random,7,1170,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,order,col,0_2_1_4_3,1170,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,order,row,0_1_2_3_4_5,1170,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,events,open_close,0_0,1170,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseover,2-Apr,9.99%,3402,OptionD-Surge
